Sqft_Living,Bedrooms,Bathrooms,Floors,Pincode,Sale_Price (₹),Year_Sold,Month_Sold,Quarter_Sold,Age_of_Property,YoY_Price_Change (%),Demand_Index,Event_Occurred,Inflation_Rate (%),GDP_Growth (%),Season,Years_Since_Event,Development_Project_Proximity
2181,2,3,2,636001,7961826,2016,5,2,34,3.85,82,No,4.06,6.9,Summer,1,4.2
501,4,1,1,636001,8199648,2019,8,3,39,5.55,85,No,4.72,7.55,Monsoon,2,2.8
2637,5,2,2,600001,9636708,2016,12,4,25,5.08,90,No,5.63,6.34,Winter,6,1.5
849,1,3,2,625001,12672204,2013,12,4,19,4.1,98,No,3.99,6.31,Winter,3,3.5
1786,5,3,2,620001,3049892,2016,7,3,26,6.6,79,Yes,5.93,7.05,Monsoon,9,4.1
1562,4,3,1,600001,9473049,2017,12,4,28,6.16,87,Yes,3.82,7.19,Winter,6,1.9
2706,1,2,2,641001,8072237,2012,9,3,31,3.5,72,No,3.94,7.26,Festival,8,3.4
2859,1,3,1,627001,10030736,2022,4,2,17,7.63,81,No,3.92,7.49,Summer,4,1.2
944,5,2,1,600001,11734143,2019,10,4,11,5.79,85,No,4.97,6.59,Festival,0,2.0
2845,3,3,1,620001,9571520,2011,4,2,28,4.25,87,Yes,5.79,7.25,Summer,4,4.6
1451,2,2,1,620001,14790552,2016,2,1,20,4.03,86,No,4.14,6.38,Winter,5,4.6
535,3,3,1,636001,6118113,2014,3,1,18,3.68,76,No,4.88,6.44,Summer,1,3.1
1607,5,1,2,641001,9060297,2014,1,1,7,5.12,99,No,3.94,6.13,Winter,7,3.7
1975,2,1,1,600001,12596543,2023,1,1,14,3.68,88,No,5.08,7.49,Winter,1,4.3
2298,3,1,1,625001,12171667,2014,7,3,27,5.08,92,No,3.81,7.01,Monsoon,8,4.8
2345,2,1,1,600001,5222854,2016,5,2,14,3.74,97,No,4.73,6.48,Summer,1,2.7
1908,1,3,2,636001,6292239,2018,3,1,25,6.28,92,Yes,5.14,7.11,Summer,2,3.0
1695,3,1,2,620001,3915108,2020,7,3,17,6.93,77,No,4.95,6.71,Monsoon,7,2.4
1899,2,2,2,641001,7877323,2017,2,1,9,5.75,86,No,3.85,7.67,Winter,5,0.8
2208,2,1,2,641001,5384272,2015,3,1,32,6.4,90,No,3.9,7.06,Summer,0,2.4
1885,2,1,2,625001,14354835,2016,1,1,31,7.69,95,No,5.18,6.06,Winter,3,4.1
2688,3,1,2,641001,5820377,2018,8,3,10,6.19,94,No,5.52,7.97,Monsoon,4,4.1
1800,4,3,2,636001,4418351,2023,2,1,25,4.82,97,No,5.77,6.15,Winter,2,4.5
1743,3,1,1,636001,7917970,2020,7,3,14,5.25,96,No,5.53,7.39,Monsoon,0,0.7
1020,5,2,1,636001,6726713,2015,11,4,7,7.3,76,No,5.93,6.87,Festival,2,2.9
2306,3,1,2,641001,11983278,2010,9,3,7,3.65,70,No,4.52,6.5,Festival,8,1.0
509,2,1,1,641001,12191691,2013,6,2,30,4.63,77,Yes,4.33,7.35,Monsoon,1,1.4
1483,1,1,1,636001,3180116,2017,2,1,35,5.89,88,Yes,3.57,6.25,Winter,0,4.6
2925,3,2,2,641001,3787001,2016,2,1,17,6.38,98,Yes,4.62,7.72,Winter,6,2.7
2156,3,1,1,641001,8048245,2012,9,3,27,6.82,89,No,5.13,6.5,Festival,6,3.9
2160,2,2,1,620001,11683790,2019,10,4,13,4.59,89,Yes,5.54,6.72,Festival,4,0.8
2699,1,2,2,600001,12617344,2012,8,3,10,3.73,79,Yes,4.17,7.27,Monsoon,1,2.4
1219,1,1,1,627001,4252825,2020,9,3,34,7.77,99,Yes,4.78,6.0,Festival,0,3.5
1572,5,2,2,641001,5302690,2012,4,2,19,3.38,81,Yes,5.16,6.95,Summer,4,1.1
1358,3,3,2,627001,3722153,2021,4,2,30,3.48,93,No,4.88,7.79,Summer,9,2.0
1816,1,1,1,627001,6446010,2010,2,1,15,5.47,70,Yes,4.19,7.36,Winter,3,0.8
2103,1,1,1,620001,9492922,2019,10,4,20,7.1,93,Yes,5.49,6.78,Festival,8,3.4
549,4,2,1,641001,10315845,2010,1,1,23,6.87,94,No,3.93,7.32,Winter,4,4.9
645,4,2,2,636001,5569395,2015,10,4,13,7.69,94,Yes,5.76,7.87,Festival,9,4.2
1414,1,1,2,627001,6332951,2023,4,2,42,3.71,90,No,5.88,6.38,Summer,1,4.9
1962,5,3,2,641001,14382932,2023,10,4,31,4.88,73,Yes,4.41,7.06,Festival,3,4.3
2789,1,2,1,625001,3311416,2010,10,4,23,4.41,73,Yes,4.44,6.47,Festival,8,4.3
1080,2,2,1,636001,3137980,2014,11,4,10,7.3,78,Yes,5.36,7.71,Festival,7,3.1
2084,3,3,2,625001,5501212,2013,8,3,13,5.44,84,No,4.64,7.44,Monsoon,2,2.8
982,5,3,1,625001,10129343,2014,2,1,15,3.13,93,Yes,3.57,7.6,Winter,7,2.3
1749,2,1,1,627001,8835615,2016,12,4,21,6.54,95,Yes,5.8,7.89,Winter,1,4.2
1172,5,3,2,625001,7924191,2015,11,4,32,4.94,84,No,4.58,6.46,Festival,2,1.3
1130,2,1,2,620001,3824765,2021,8,3,13,5.66,95,Yes,4.01,6.1,Monsoon,4,0.8
1161,3,3,1,620001,3907651,2018,1,1,23,7.47,97,Yes,4.89,6.58,Winter,9,4.8
2966,3,2,2,627001,12782357,2015,1,1,16,4.28,76,Yes,4.05,6.8,Winter,9,0.5
1487,4,1,1,641001,4350417,2018,4,2,33,4.2,81,Yes,4.02,7.25,Summer,7,4.9
2046,2,1,2,600001,9046946,2013,7,3,7,4.32,72,Yes,4.86,7.6,Monsoon,0,3.8
1149,4,1,2,641001,9702705,2010,9,3,27,4.69,89,No,4.48,6.7,Festival,3,2.0
1468,2,3,2,641001,3990391,2010,5,2,15,3.54,78,No,4.93,6.95,Summer,0,3.6
1600,4,2,1,641001,7249367,2019,2,1,17,6.49,83,No,5.99,7.57,Winter,0,4.2
940,3,1,1,641001,9835084,2016,12,4,14,4.04,82,Yes,5.65,6.45,Winter,4,1.6
1420,5,1,2,636001,3587069,2022,7,3,22,7.63,93,Yes,3.52,6.43,Monsoon,5,4.0
1269,4,1,2,600001,6947061,2022,11,4,30,4.08,97,Yes,3.63,7.18,Festival,0,4.1
1843,2,1,2,636001,6156366,2022,2,1,38,4.28,81,Yes,5.03,6.87,Winter,5,1.6
2326,2,2,1,625001,9198980,2012,9,3,18,4.49,70,Yes,5.07,7.9,Festival,4,0.7
762,3,3,2,641001,5315138,2011,9,3,6,6.84,88,No,5.7,6.71,Festival,3,1.4
2077,2,2,2,620001,8549348,2023,3,1,36,5.14,99,No,5.07,7.52,Summer,9,1.4
1498,1,1,2,627001,7415972,2015,8,3,29,7.1,85,No,4.07,7.17,Monsoon,4,0.8
1199,5,2,2,627001,9586242,2015,11,4,22,6.92,81,Yes,4.67,6.11,Festival,7,3.8
2849,4,1,1,636001,3549666,2022,4,2,36,7.65,79,No,5.52,6.17,Summer,8,2.2
2103,5,3,1,636001,6983027,2016,3,1,15,6.78,71,No,5.81,6.41,Summer,1,4.5
1741,3,3,2,620001,10675862,2014,1,1,28,3.26,87,No,4.09,6.29,Winter,5,1.6
1625,4,3,1,641001,12555355,2017,5,2,15,7.19,82,No,4.85,6.66,Summer,2,2.5
2835,4,1,1,600001,11347131,2016,11,4,11,7.69,98,Yes,3.9,7.16,Festival,1,3.4
1690,1,2,1,625001,8605085,2011,4,2,2,7.97,93,Yes,4.74,7.2,Summer,0,4.4
1505,3,3,2,627001,7782969,2010,1,1,13,3.63,75,No,3.73,7.18,Winter,3,2.9
535,2,1,1,625001,10076083,2022,10,4,13,6.07,81,No,5.85,6.24,Festival,7,2.2
1243,1,1,1,600001,7773283,2023,8,3,34,4.0,97,No,5.1,7.2,Monsoon,2,4.4
2264,1,2,1,636001,14524000,2018,8,3,21,4.31,97,No,5.64,6.82,Monsoon,4,1.9
852,5,3,2,627001,5059417,2014,8,3,21,6.73,98,No,6.0,7.81,Monsoon,9,0.9
2422,5,1,2,625001,10797551,2021,3,1,32,7.89,91,No,3.96,7.82,Summer,4,2.5
572,5,2,1,636001,10794087,2020,6,2,34,5.97,73,No,5.24,7.54,Monsoon,4,4.0
1876,1,3,1,600001,7188432,2014,12,4,5,7.25,70,No,5.72,7.41,Winter,8,0.6
2414,2,2,2,625001,5408359,2021,12,4,16,3.04,80,No,4.94,6.23,Winter,7,3.1
1593,4,2,2,641001,7810374,2019,7,3,33,3.18,92,Yes,5.1,6.17,Monsoon,7,3.2
2972,5,1,1,636001,4832760,2013,9,3,27,5.98,77,No,4.52,7.68,Festival,0,4.7
1207,2,1,1,600001,5442367,2011,5,2,27,4.94,71,Yes,5.19,6.85,Summer,0,1.8
2304,3,1,2,625001,9847101,2014,9,3,34,7.45,71,Yes,4.49,6.9,Festival,1,1.8
1455,5,2,2,641001,5539065,2011,6,2,18,4.51,85,No,4.69,7.7,Monsoon,7,2.5
2975,4,1,1,641001,13545327,2021,10,4,24,5.16,70,No,3.76,7.24,Festival,9,2.1
659,3,2,2,600001,5026091,2016,10,4,24,5.64,73,Yes,3.52,6.36,Festival,0,3.8
2696,3,2,1,620001,12578942,2020,10,4,16,4.37,75,Yes,3.64,6.42,Festival,3,3.4
2235,4,1,1,627001,6731622,2018,4,2,31,7.54,99,No,3.98,6.01,Summer,8,3.9
2085,5,3,1,600001,10785363,2018,1,1,31,5.32,90,Yes,4.64,7.42,Winter,1,4.2
566,1,3,2,641001,12104687,2020,1,1,31,5.12,89,No,3.55,6.97,Winter,2,4.7
2928,4,3,1,641001,6087686,2015,10,4,19,7.25,83,No,3.89,7.9,Festival,5,2.4
557,4,2,1,600001,3954227,2010,5,2,25,4.56,89,Yes,5.45,7.43,Summer,9,4.9
841,4,2,2,620001,14302069,2022,3,1,28,7.09,95,No,5.41,6.21,Summer,2,1.5
1653,3,2,2,627001,13710349,2015,5,2,21,3.61,84,Yes,5.47,6.32,Summer,3,3.7
1695,2,1,1,625001,14024074,2014,5,2,10,3.91,76,No,5.8,7.0,Summer,8,2.9
1732,1,2,1,600001,7072476,2013,1,1,18,7.75,76,No,3.8,7.85,Winter,8,4.2
2901,5,1,2,627001,7827976,2021,8,3,34,7.21,87,Yes,3.91,6.49,Monsoon,9,2.6
1994,5,1,2,627001,6398499,2015,5,2,17,4.94,98,Yes,4.33,7.65,Summer,4,4.0
2321,2,3,2,636001,3058031,2015,5,2,16,6.19,92,No,5.79,6.62,Summer,6,4.7
615,4,3,1,641001,11259282,2023,9,3,29,7.71,71,No,5.44,6.54,Festival,8,3.8
1161,1,3,1,625001,13306743,2015,8,3,33,4.06,89,Yes,4.31,7.8,Monsoon,7,4.0
1965,5,1,1,600001,5451550,2011,1,1,26,3.3,84,No,3.72,6.09,Winter,6,0.8
2368,5,1,2,641001,5081552,2023,3,1,14,5.69,70,Yes,5.04,7.32,Summer,7,1.4
2834,4,1,1,636001,10310982,2016,12,4,12,3.71,90,Yes,4.14,6.09,Winter,4,4.9
1516,2,2,2,636001,13573455,2023,7,3,36,3.94,86,Yes,4.83,7.6,Monsoon,4,3.6
810,1,1,1,641001,4178642,2013,1,1,18,7.46,89,No,5.85,7.66,Winter,4,3.0
707,2,3,2,620001,8381862,2022,1,1,28,3.04,98,Yes,4.93,7.79,Winter,0,2.2
2993,2,3,1,627001,10604869,2021,5,2,29,7.08,94,No,5.81,6.37,Summer,5,0.7
1132,1,1,1,600001,10979633,2018,9,3,13,5.58,82,Yes,4.48,6.25,Festival,4,2.2
2602,1,1,2,600001,14030140,2019,6,2,20,5.8,81,No,5.08,7.01,Monsoon,7,2.7
1156,5,3,2,600001,7111932,2011,10,4,17,6.36,93,No,5.73,6.54,Festival,7,1.5
1923,5,1,1,641001,13019577,2014,2,1,17,5.16,91,Yes,4.97,7.21,Winter,1,1.3
2431,1,3,2,620001,4734441,2023,11,4,31,3.58,84,Yes,5.04,7.03,Festival,5,2.8
2179,3,2,2,625001,4252876,2013,9,3,10,3.51,93,Yes,5.29,6.29,Festival,9,3.1
736,5,3,1,636001,14081982,2018,6,2,31,6.77,74,No,5.71,7.48,Monsoon,9,1.6
847,3,2,2,641001,10937108,2013,5,2,20,4.11,76,No,3.72,7.61,Summer,5,3.1
1129,1,1,1,625001,5960841,2017,5,2,10,3.14,77,No,4.34,7.93,Summer,2,4.6
2040,5,1,1,636001,10745073,2017,12,4,27,7.9,92,Yes,4.49,6.79,Winter,0,2.6
2503,2,2,2,636001,5592859,2015,3,1,30,7.9,83,Yes,5.77,6.68,Summer,6,4.4
1771,1,1,2,620001,10992388,2015,6,2,6,4.89,73,Yes,5.89,6.38,Monsoon,9,4.7
863,4,2,1,627001,8767204,2020,4,2,17,3.13,90,Yes,3.8,6.36,Summer,4,0.9
2868,3,1,1,600001,10696124,2017,12,4,13,6.64,98,Yes,3.8,6.64,Winter,9,0.9
785,1,3,1,625001,4918715,2021,10,4,13,7.16,83,No,5.84,7.96,Festival,4,2.6
648,1,1,1,641001,9854795,2022,2,1,42,3.63,79,Yes,4.24,6.18,Winter,7,3.1
1607,5,3,1,625001,11880121,2021,3,1,17,3.68,91,No,4.1,6.52,Summer,4,2.4
2953,5,3,1,627001,5177890,2019,9,3,38,7.11,99,Yes,3.59,6.17,Festival,4,2.0
955,5,2,2,600001,7267905,2018,11,4,9,7.61,99,Yes,4.19,6.55,Festival,0,3.4
2266,4,1,2,625001,6175601,2014,11,4,22,6.95,97,Yes,5.23,6.18,Festival,1,0.5
1299,5,2,2,627001,4740584,2020,9,3,40,4.0,85,Yes,4.57,7.02,Festival,4,4.9
1684,1,1,1,641001,6217196,2010,6,2,7,5.06,80,Yes,4.79,6.88,Monsoon,6,1.5
1512,5,3,2,620001,8251208,2010,10,4,7,6.0,91,No,5.79,6.35,Festival,2,4.6
2023,2,3,1,636001,11526013,2011,10,4,5,3.8,98,Yes,3.79,6.35,Festival,0,1.0
980,5,1,1,641001,10067263,2019,9,3,36,4.05,94,No,3.68,7.25,Festival,1,1.6
2186,4,1,2,600001,11509781,2019,4,2,16,4.41,95,No,5.63,6.77,Summer,2,1.6
2661,2,2,1,636001,3046638,2014,11,4,12,5.55,83,No,5.44,6.11,Festival,8,5.0
2101,1,1,1,641001,8444555,2013,5,2,5,5.55,83,No,4.16,7.84,Summer,7,0.5
2908,1,1,1,641001,4162496,2010,10,4,29,7.07,71,Yes,4.31,6.81,Festival,3,3.4
840,3,1,1,641001,11236843,2013,6,2,13,6.77,91,Yes,4.28,7.18,Monsoon,7,4.4
2510,2,2,1,641001,13896021,2013,9,3,4,7.57,82,Yes,5.12,7.77,Festival,8,3.5
2996,3,1,1,636001,7151538,2019,5,2,14,7.16,72,Yes,3.65,6.8,Summer,2,2.1
2366,2,3,2,600001,10776018,2013,8,3,14,4.27,99,Yes,4.72,7.64,Monsoon,5,4.8
1334,2,2,1,627001,5105039,2010,11,4,15,4.66,87,No,3.83,7.83,Festival,7,4.5
1703,4,2,1,625001,5064798,2018,1,1,36,5.5,91,Yes,5.55,6.35,Winter,9,2.5
2225,3,3,1,620001,5850418,2023,5,2,27,3.07,73,Yes,4.45,7.78,Summer,6,3.1
2189,4,3,1,625001,6119810,2012,10,4,28,7.52,90,No,4.82,6.24,Festival,8,4.9
810,2,3,2,625001,3821929,2022,1,1,17,3.22,90,Yes,3.57,6.55,Winter,6,4.9
761,1,1,2,620001,9647162,2013,10,4,26,4.61,88,Yes,3.65,7.62,Festival,0,2.5
1942,2,3,1,636001,7910673,2014,6,2,23,5.85,85,No,5.19,7.8,Monsoon,8,4.3
905,4,1,1,600001,10846540,2022,7,3,18,5.59,97,Yes,5.42,7.37,Monsoon,4,1.9
2690,3,2,1,620001,6772217,2022,12,4,20,6.27,73,No,5.28,6.21,Winter,5,2.2
841,3,2,2,600001,5027842,2016,5,2,25,5.64,88,No,5.34,7.05,Summer,1,1.2
1839,4,3,2,636001,8212281,2015,1,1,9,4.15,92,Yes,3.76,7.15,Winter,1,1.4
743,3,1,2,625001,3734459,2014,6,2,34,4.01,84,No,5.23,6.56,Monsoon,3,3.5
